DATAFLOW,LAST UPDATE,freq,indic_ed,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2000,5.65,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2001,5.48,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2002,5.43,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2003,4.77,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2004,4.77,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2005,4.47,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2006,4.48,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2007,4.43,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2008,4.67,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2009,5.38,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2010,5.10,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LT,2011,4.95,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2001,3.54,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2002,3.72,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2003,3.68,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2004,3.78,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2005,3.70,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2006,3.33,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LU,2007,3.07,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,1999,5.24,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2000,6.24,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2001,6.55,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2002,6.08,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2003,5.14,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2004,4.74,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2005,4.81,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2006,4.86,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2007,4.85,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2008,5.46,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2009,5.30,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2010,4.69,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,LV,2011,4.66,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MK,2002,3.25,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MK,2003,3.22,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,1999,3.98,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2000,3.92,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2001,3.86,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2002,3.80,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2003,4.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2004,4.64,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2005,6.58,b
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2006,6.45,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2007,6.18,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2008,5.72,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2009,5.31,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2010,5.66,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,MT,2011,6.92,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,1995,4.52,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,1996,4.37,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,1997,4.15,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,1998,4.31,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,1999,4.28,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2000,4.31,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2001,4.48,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2002,4.65,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2003,4.82,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2004,4.80,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2005,4.85,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2006,4.72,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2007,4.64,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2008,4.68,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2009,5.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2010,5.19,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NL,2011,5.08,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,1999,6.43,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2000,5.93,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2001,6.30,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2002,6.62,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2003,6.39,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2004,6.05,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2005,5.63,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2006,5.31,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2007,5.36,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2008,5.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2009,6.04,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2010,5.81,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,NO,2011,5.49,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,1999,4.75,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2000,4.86,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2001,5.36,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2002,5.28,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2003,5.30,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2004,5.36,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2005,5.38,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2006,5.14,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2007,4.79,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2008,5.01,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2009,5.02,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2010,4.98,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PL,2011,4.76,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,1999,5.32,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2000,5.09,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2001,5.28,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2002,5.22,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2003,5.30,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2004,5.00,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2005,5.08,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2006,4.90,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2007,4.91,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2008,4.68,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2009,5.45,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2010,5.33,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,PT,2011,5.01,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,1999,2.82,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2000,2.78,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2001,3.11,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2002,3.43,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2003,3.38,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2004,3.19,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2005,3.32,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2006,,u
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2007,4.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2008,,u
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2009,4.11,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2010,3.41,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,RO,2011,2.95,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,1999,6.05,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2000,6.06,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2001,5.99,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2002,6.39,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2003,6.33,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2004,6.25,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2005,6.11,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2006,6.00,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2007,5.91,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2008,6.07,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2009,6.48,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2010,6.22,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SE,2011,6.08,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2001,5.13,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2002,5.19,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2003,5.24,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2004,5.21,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2005,5.22,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2006,5.23,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2007,4.74,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2008,4.79,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2009,5.24,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2010,5.21,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SI,2011,5.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,1999,4.14,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2000,3.89,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2001,3.85,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2002,3.96,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2003,4.17,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2004,3.97,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2005,3.66,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2006,3.59,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2007,3.34,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2008,3.30,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2009,3.74,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2010,3.87,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,SK,2011,3.73,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,1999,2.86,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2000,2.51,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2001,2.57,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2002,2.68,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2003,2.82,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2004,2.94,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2006,2.67,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,TR,2011,3.82,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,1999,4.22,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2000,4.35,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2001,4.53,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2002,4.81,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2003,4.95,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2004,4.80,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2005,4.90,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2006,4.32,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2007,3.90,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2008,3.86,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2009,4.07,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2010,4.33,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_1,PC,UK,2011,4.69,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,1999,0.30,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2000,0.38,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2001,0.33,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2002,0.37,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2003,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2004,0.41,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2005,0.40,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2006,0.52,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2007,0.52,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2008,0.55,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2009,0.62,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2010,0.64,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,AT,2011,0.61,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,1999,0.25,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2000,0.22,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2001,0.21,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2002,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2003,0.31,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2004,0.30,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2005,0.30,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2006,0.28,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2007,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2008,0.29,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2009,0.32,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2010,0.32,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BE,2011,0.34,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,1999,0.13,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2000,0.18,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2001,0.20,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2002,0.18,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2003,0.32,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2004,0.66,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2005,0.65,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2006,0.58,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2007,0.57,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2008,0.60,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2009,0.70,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2010,0.74,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,BG,2011,0.65,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2000,0.14,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2001,0.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2002,0.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2003,0.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2004,0.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2005,0.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2006,0.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2007,0.20,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2008,0.20,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2009,0.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2010,0.15,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CH,2011,0.15,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,1999,0.49,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2000,0.52,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2001,0.59,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2002,0.73,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2003,0.88,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2004,0.85,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2005,0.92,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2006,0.91,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2007,0.96,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2008,0.95,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2009,1.14,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2010,1.19,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CY,2011,1.20,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,1999,0.20,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2000,0.21,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2001,0.22,d
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2002,0.21,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2003,0.20,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2004,0.19,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2005,0.18,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2006,0.17,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2007,0.15,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2008,0.16,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2009,0.18,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2010,0.14,
ESTAT:EDUC_FIGDP(1.0),15/03/19 23:00:00,A,FP03_2,PC,CZ,2011,0.13,
